Kanji,Reading,Meaning,Japanese Example,English Example
餅,もち,sticky rice cake,正月には餅を食べる習慣がある。,There is a custom of eating rice cakes on New Year's.
モデル,モデル,a fashion model,彼女はファッションモデルとして活躍している。,She is active as a fashion model.
元々,もともと,"originally, by nature, from the start",私は元々日本に興味があった。,I was originally interested in Japan.
物置,ものおき,storage room,庭に物置が建てられている。,A storage room is built in the garden.
物語る,ものがたる,"to tell, to indicate",彼は面白い物語を話してくれた。,He told an interesting story.
物差し,ものさし,"ruler, measure",大工は物差しを使って寸法を測っている。,The carpenter is using a ruler to measure dimensions.
物凄い,ものすごい,"earth-shattering, staggering, to a very great extent",その爆発は物凄い勢いで起こった。,The explosion occurred with tremendous force.
モノレール,モノレール,monorail,この都市にはモノレールが導入された。,A monorail was introduced in this city.
紅葉,もみじ,(Japanese) maple,秋に紅葉狩りを楽しむ。,Enjoy autumn leaf viewing in the fall.
揉む,もむ,"to rub, to crumple (up), to wrinkle",彼女は疲れた肩を揉んでくれた。,She massaged my tired shoulders.
もやす,もやす,to burn,薪をもやして暖を取る。,Warm yourself by burning firewood.
催し,もよおし,"event, festivities, function",地元で夏祭りを催すことになった。,It was decided to hold a summer festival in the local area.
盛る,もる,to serve (food); to fill up; to prescribe,寿司を盛るのが上手だ。,You are good at arranging sushi.
問答,もんどう,"questions and answers, dialogue",その討論は激しい問答を交わした。,The debate involved intense questioning and answering.
やかましい,やかましい,"to be fussy, to be overly critical",おばあさんはやかましい性格だ。,The old lady has a fussy personality.
喧しい,やかましい,"noisy, loud, clamorous, boisterous",騒々しい音楽が鳴っていた。,Loud music was playing.
夜間,やかん,"at night, nighttime",夜間の運転には注意が必要だ。,Driving at night requires caution.
やかん,やかん,kettle,台所に新しいやかんを買いました。,I bought a new kettle for the kitchen.
やかん,やかん,kettle,台所に新しいやかんを買いました。,I bought a new kettle for the kitchen.
役者,やくしゃ,actor,彼は有名な役者だ。,He is a famous actor.
役所,やくしょ,"government office, public office",市役所で手続きをする。,To go through the procedures at the city hall.
役人,やくにん,government official,その役人は公平な判断を下した。,The government official made a fair judgment.
薬品,やくひん,"medicine(s), chemical(s)",医師から新しい薬品を処方された。,Was prescribed new medication by the doctor.
役目,やくめ,"duty, business",彼は大事な役目を果たした。,He fulfilled an important duty.
火傷,やけど,"burn, scald",お湯で火傷をしてしまった。,Got burned by hot water.
夜行,やこう,"night train, night travel",夜行列車で旅をするのは楽しい。,Traveling by night train is fun.
矢印,やじるし,directing arrow,地図に矢印を書いてみて。,Try drawing an arrow on the map.
やたらに,やたらに,"randomly, recklessly, blindly",彼はやたらに無駄遣いをする。,He spends money recklessly.
薬局,やっきょく,"pharmacy, drugstore",薬局でお薬を買いました。,I bought medicine at the pharmacy.
やっつける,やっつける,"to attack (an enemy), to beat, to finish off",敵をやっつけるために準備をする。,Prepare to defeat the enemy.
やっぱり,やっぱり,"after all, anyway",お祭りはやっぱり楽しい。,Festivals are fun after all.
家主,やぬし,landlord,その建物の家主は親切だ。,The landlord of the building is kind.
破く,やぶく,to tear,紙を破くのが難しい。,Tearing paper is difficult.
やむをえない,やむをえない,"cannot be helped, unavoidable",雨でピクニックが中止になった。やむをえない。,The picnic was canceled due to rain. It cannot be helped.
軟らかい,やわらかい,"soft, tender, limp",このマフィンはとてもやわらかい。,This muffin is very soft.
遊園地,ゆうえんち,amusement park,週末に家族で遊園地に行った。,I went to the amusement park with my family on the weekend.
夕刊,ゆうかん,evening paper,夕刊を読んで、日々の情報を得る。,Read the evening paper to get daily information.
友好,ゆうこう,friendship,国と国の友好関係を育てる。,Cultivate friendly relations between countries.
郵送,ゆうそう,mailing,書類を速達で郵送してください。,Please mail the documents by express delivery.
夕立,ゆうだち,(sudden) evening shower (rain),急に夕立が降ってきた。,A sudden evening shower came.
夕日,ゆうひ,"(in) the evening sun, setting sun",夕日が海面に反射して美しい。,The setting sun reflects on the sea and is beautiful.
悠々,ゆうゆう,"quiet, calm, leisurely",庭で読書をして悠々と過ごす。,Spend leisurely time reading in the garden.
有料,ゆうりょう,"admission-paid, toll",この施設は有料です。,This facility is admission-paid.
浴衣,ゆかた,"bathrobe, informal summer kimono",お祭りで浴衣を着る。,Wear a yukata at the festival.
行方,ゆくえ,one's whereabouts,彼の行方が心配だ。,I'm worried about his whereabouts.
湯気,ゆげ,steam,お風呂から湯気が立ち上る。,Steam rises from the bath.
輸血,ゆけつ,blood transfusion,病院で輸血を受けた。,I had a blood transfusion at the hospital.
輸送,ゆそう,"transport, transportation",製品の輸送に問題が発生した。,There was a problem with the transportation of the products.
油断,ゆだん,"negligence, unpreparedness",大切なときに油断は禁物だ。,Negligence is not allowed at important times.
湯飲み,ゆのみ,teacup,かわいい湯飲みが欲しい。,I want a cute teacup.
湯飲,ゆのみ,teacup,お湯飲、夏は暑い。,"Drink hot tea, summer is hot."
緩い,ゆるい,"loose, lenient, slow",そのズボンは緩すぎる。,Those pants are too loose.
溶岩,ようがん,lava,火山から溶岩が噴出した。,Lava erupted from the volcano.
容器,ようき,"container, receptacle, vessel, packaging",水を入れる容器が必要です。,We need a container to put water in.
用語,ようご,"term, terminology",その専門用語は難しいです。,That technical term is difficult.
要旨,ようし,"gist, essentials, summary",レポートの要旨をまとめる。,Summarize the main points of the report.
幼児,ようじ,"infant, baby, child",保育園で幼児と遊ぶ。,Play with the infants at the nursery.
容積,ようせき,"capacity, volume",物の容積を計算する。,Calculate the volume of the object.
幼稚,ようち,"infancy, childish, infantile",その考え方は幼稚だ。,That way of thinking is childish.
幼稚園,ようちえん,kindergarten,娘が幼稚園に通っています。,My daughter goes to kindergarten.
用途,ようと,"use, usefulness",この製品の用途を考えよう。,Let's think about the use of this product.
洋品店,ようひんてん,clothes store,新しい服を買いに洋品店へ行く。,Go to a clothing store to buy new clothes.
